path,contrast_0,dissimilarity_0,homogeneity_0,energy_0,correlation_0,entropy_0,asm_0,contrast_45,dissimilarity_45,homogeneity_45,energy_45,correlation_45,entropy_45,asm_45,contrast_90,dissimilarity_90,homogeneity_90,energy_90,correlation_90,entropy_95,asm_90,contrast_135,dissimilarity_135,homogeneity_135,energy_135,correlation_135,entropy_135,asm_135,labels
jenis_tanah/kurang subur\pasir-048.jpg,1375.6395373774458,29.177006740195647,0.08548155821732412,7.876104687049452e-05,0.5185145949966251,-38946516.91234219,1.2017982005385516e-09,1934.895332564408,35.04911956939664,0.07228373939636162,7.122614686540726e-05,0.32260137398267513,-38946516.91234219,1.086824750753895e-09,1571.259620098041,31.394883578431358,0.08034614182523463,7.509248433595252e-05,0.4498178760796048,-38946516.91234219,1.145820378661385e-09,1890.090626682061,34.52221453287207,0.0743800870515112,7.163317098782432e-05,0.3382742754359206,-38946516.91234219,1.093035445981206e-09,kurang subur
jenis_tanah/kurang subur\pasir-049.jpg,1411.1096660539147,29.559696691176477,0.0847692828813324,7.669380654375719e-05,0.49951113679257114,-39712349.908592395,1.1702546164513731e-09,2083.837031910806,36.515232602845195,0.06897413019004064,6.88076525738112e-05,0.2606521716458803,-39712349.908592395,1.0499214565095703e-09,1573.7683670343167,31.461289828431024,0.07993301114311215,7.372277189061898e-05,0.4418008758900472,-39712349.908592395,1.1249202253817593e-09,1830.959584775093,33.95209534794343,0.07435048530926558,7.093229011229674e-05,0.3503809263171659,-39712349.908592395,1.0823408525435904e-09,kurang subur
jenis_tanah/kurang subur\pasir-050.jpg,918.6555759803687,21.292126225489383,0.1253020779464106,8.349003951304785e-05,0.8071100780909121,-39990826.27080003,1.2739569017493874e-09,1317.1600153786949,26.30852748942717,0.10475243367545342,6.863524084502442e-05,0.723018642185939,-39990826.27080003,1.0472906623081119e-09,864.950551470572,20.413756127450227,0.12912429946044363,8.752525883974911e-05,0.8181960440797253,-39990826.27080003,1.3355294622764452e-09,1271.0997923875493,25.726812764321455,0.10788382887301752,7.026451985683797e-05,0.732693104678004,-39990826.27080003,1.0721514870733333e-09,kurang subur
jenis_tanah/kurang subur\pasir-051.jpg,210.818137254901,8.971262254901804,0.2554155155914513,0.0007568970665203887,0.8924822570526166,-46050455.7769141,1.1549332680059642e-08,257.3456824298377,10.086505190311415,0.2303843611801439,0.000651669861693688,0.8688033801795036,-46050455.7769141,9.943692957972534e-09,161.05318627450916,8.008578431372465,0.27477697506897003,0.0008339883876919334,0.9198467751691619,-46050455.7769141,1.2725652888365683e-08,410.0033525567103,12.869973087274097,0.2036885770190439,0.0005450347447178584,0.7909812659165951,-46050455.7769141,8.316570201383337e-09,kurang subur
jenis_tanah/kurang subur\pasir-052.jpg,260.56375612745114,9.51136642156847,0.2554955242626917,0.0010881420870278258,0.8844414384512564,-57758921.75988813,1.660373057598611e-08,322.6832602845071,11.007104959630896,0.22171784159334174,0.0008967575094960224,0.8570826915800283,-57758921.75988813,1.3683433677612646e-08,197.44373468137255,8.7122395833332,0.2705273090362881,0.0011543622983047383,0.9157093842847742,-57758921.75988813,1.7614170811534702e-08,500.0991464821217,13.676047673971595,0.20207033248750647,0.0007883037917129143,0.7785059756978694,-57758921.75988813,1.2028561274916294e-08,kurang subur
jenis_tanah/kurang subur\pasir-053.jpg,203.04705882352897,10.233241421568255,0.23127893156500684,0.0007888599177224506,0.8779525890655444,-37673930.13213091,1.2037047084387979e-08,334.6031526336012,13.34582083813916,0.18089079318533943,0.0006000175308908043,0.7986202817851686,-37673930.13213091,9.15554093766486e-09,208.57152267156874,10.277313112744771,0.23199352930702463,0.0007958334365838858,0.8746509149430776,-37673930.13213091,1.2143454537717984e-08,420.6125028835075,15.073371780084504,0.16655207200042269,0.0005374489834078839,0.7468587682136391,-37673930.13213091,8.200820669675963e-09,kurang subur
jenis_tanah/kurang subur\pasir-054.jpg,239.36038602941167,11.089920343136887,0.22394703601103924,0.000727455640746648,0.878769045191329,-41324025.72306767,1.1100092174478882e-08,388.15137254902106,14.365628604382943,0.1747133486629249,0.0005563785614056405,0.8028428157237368,-41324025.72306767,8.489663107385871e-09,232.36125919117578,10.879457720587828,0.2262941692023156,0.0007463845176359454,0.882099129853594,-41324025.72306767,1.1388923914122702e-08,476.6994079200319,16.090349865436334,0.16075755225149946,0.000499163882935629,0.7578783965202377,-41324025.72306767,7.616636397333206e-09,kurang subur
jenis_tanah/kurang subur\pasir-055.jpg,1219.9862745098158,27.085171568627505,0.09641300213203316,0.00010504171510056227,0.6190585378378929,-38749503.56871176,1.6028093734827007e-09,2079.8182237600818,36.133456362937665,0.07316464424904709,8.744928642918373e-05,0.35045384390592016,-38749503.56871176,1.3343702152890583e-09,1111.83864889706,25.70608149509794,0.1013447221885629,0.00010965431621101259,0.6531197888538399,-38749503.56871176,1.6731920808565154e-09,1468.6299884659845,29.96556708958094,0.08551473926192056,9.808713739621336e-05,0.5413337632591853,-38749503.56871176,1.496690939273275e-09,kurang subur
jenis_tanah/kurang subur\pasir-056.jpg,1254.9261335784427,27.562683823529305,0.09428995564660182,9.817250276336025e-05,0.6117945335356433,-40958452.75110235,1.4979935114038124e-09,2122.502514417505,36.59044982698972,0.07219551172482971,8.26827761658523e-05,0.3434243439457981,-40958452.75110235,1.2616390406166427e-09,1119.4506587009867,25.876363357843125,0.09944015518466748,0.0001037921487528835,0.653719834668739,-40958452.75110235,1.5837425041638718e-09,1498.5532333717733,30.272172241445716,0.08618272675171099,9.205958551711917e-05,0.5364391926971623,-40958452.75110235,1.4047177965869014e-09,kurang subur
jenis_tanah/kurang subur\pasir-057.jpg,24.22564338235315,2.9497855392156915,0.4519482728213079,0.0013744602108038372,0.9912925055565018,-69965850.3044227,2.0972598431455035e-08,181.94388312187712,7.113310265282622,0.2953112024048213,0.0006329065463095627,0.9316856711595558,-69965850.3044227,9.657387486413005e-09,175.84629289215584,6.694515931372539,0.3191629901675584,0.0006913844735198002,0.9339468962322458,-69965850.3044227,1.0549689842526248e-08,206.91084967320498,7.683690888119956,0.2809581693153193,0.0005751823190471355,0.922310233695881,-69965850.3044227,8.776585678819817e-09,kurang subur
jenis_tanah/kurang subur\pasir-058.jpg,370.40824142156794,14.460937499999618,0.1577403251996227,0.00038767766604190697,0.7502177398554616,-47487447.08656532,5.915491730375778e-09,693.205797770081,20.17920799692417,0.1198830418132786,0.00029502000014485896,0.5323416753502752,-47487447.08656532,4.501647951429122e-09,340.37798713235145,13.82988664215642,0.16349574313237114,0.00040273523385686994,0.7705765192059039,-47487447.08656532,6.145251981458587e-09,485.0898269896205,16.553110342176062,0.13995658552536863,0.0003467619661263575,0.6727413435096753,-47487447.08656532,5.291167696019859e-09,kurang subur
jenis_tanah/kurang subur\pasir-059.jpg,426.9149969362742,15.577159926470198,0.15022091278368568,0.000331726308879097,0.7509647125401328,-47319011.93693457,5.061741773667862e-09,788.9458669742335,21.645720876586033,0.1135308725603616,0.0002535963676467262,0.5397281446186405,-47319011.93693457,3.8695734809375944e-09,382.9329350490199,14.693780637254457,0.15630009563058148,0.00034969237436472745,0.7768975780521828,-47319011.93693457,5.3358821771961586e-09,553.2152095347916,17.654117647058857,0.13473859428340051,0.00030062929394115566,0.6772549674028032,-47319011.93693457,4.5872389822564035e-09,kurang subur
jenis_tanah/kurang subur\pasir-060.jpg,588.7816176470593,17.20572916666656,0.14168078499548975,0.0002929546703791811,0.6002681789702377,-54199805.59965349,4.470133520190141e-09,759.9997385620919,19.55507881584004,0.12724920060598754,0.00026389826407227223,0.48343128767876475,-54199805.59965349,4.026767945438724e-09,454.8333792892174,15.213740808823017,0.1507542691341684,0.0003187274162882065,0.6906930370401984,-54199805.59965349,4.863394413577369e-09,567.2665282583598,17.017424067666315,0.14034799331287548,0.00029149159056767127,0.6144271138187278,-54199805.59965349,4.4478086939647105e-09,kurang subur
jenis_tanah/kurang subur\pasir-061.jpg,704.8215686274475,19.33449754901942,0.1275412321326338,0.0002032251295700572,0.6008105741030189,-51295932.12748058,3.100969384308734e-09,870.9743175701682,21.54529796232218,0.1172412547141632,0.00018570812604089664,0.5062126360523655,-51295932.12748058,2.833681122450205e-09,528.5315716911766,16.757398897058646,0.1401788883338688,0.00022665760783863179,0.7010882951750375,-51295932.12748058,3.458520627420529e-09,672.7962475970781,18.949850057670115,0.1282442184330744,0.00020450147748751296,0.6185639991846792,-51295932.12748058,3.1204449079515528e-09,kurang subur
jenis_tanah/kurang subur\pasir-062.jpg,322.11392463235404,12.90519301470564,0.1835417340492184,0.0005310682790272974,0.8038825607775453,-60690881.215731904,8.103458847462423e-09,465.3487581699358,15.551603229527014,0.15732113488274305,0.0004467821724735156,0.7165885921119055,-60690881.215731904,6.817354926658869e-09,307.1508425245108,12.490946691176237,0.18992900215763367,0.0005533023469038352,0.8130440806140146,-60690881.215731904,8.442723799191821e-09,579.2474432910392,17.625082660515126,0.1427125083231807,0.00039992236742116016,0.6472167606259182,-60690881.215731904,6.102331045855105e-09,kurang subur
jenis_tanah/kurang subur\pasir-063.jpg,322.17414215686324,12.903890931372278,0.18339265666530136,0.0005322294957543374,0.803773896708915,-60685442.89554702,8.121177608556173e-09,579.1314878892751,17.623729334871197,0.14253364465126817,0.0004004399573641641,0.6471556509297284,-60685442.89554702,6.110228841616274e-09,307.06303615196083,12.486534926470327,0.18995983923083412,0.0005533442337757713,0.813029163181713,-60685442.89554702,8.443362942135182e-09,465.3302268358313,15.549188773548549,0.15692294177884972,0.0004469223013477353,0.7164939867311422,-60685442.89554702,6.819493123592152e-09,kurang subur
jenis_tanah/kurang subur\pasir-064.jpg,325.75450367647306,12.977512254901692,0.18275146983781715,0.0005312523700695045,0.8037569229391595,-60502986.63410121,8.106267853843758e-09,585.576701268743,17.720399846212977,0.14179932011776125,0.0004006984567051297,0.6471202278318994,-60502986.63410121,6.114173228532863e-09,310.471599264706,12.558333333333065,0.18847556485249517,0.0005531364420385189,0.8130157054791104,-60502986.63410121,8.440192291847518e-09,470.35021914648206,15.631326412918002,0.15615423268369155,0.00044670116970656155,0.7165612847058398,-60502986.63410121,6.816118922524438e-09,kurang subur
jenis_tanah/kurang subur\pasir-065.jpg,321.26179534313803,13.20137867647028,0.1724040762585779,0.0004150680430528523,0.7726113754750833,-61918163.35490737,6.333435715528142e-09,478.63804690503827,16.223836985774724,0.14504156350310157,0.0003482850546495219,0.6611075876073593,-61918163.35490737,5.314408182518339e-09,318.6799019607845,13.04641544117613,0.17607192370314179,0.0004241779097132113,0.7747389105926734,-61918163.35490737,6.472441249286061e-09,567.320722798924,17.88235294117643,0.13466604885824718,0.00031930072735459003,0.5983204129076274,-61918163.35490737,4.872142446206513e-09,kurang subur
jenis_tanah/kurang subur\pasir-066.jpg,318.19463848039317,13.13489583333301,0.17284723023424348,0.000415176456133158,0.772329689997055,-62074571.014852285,6.335089967852142e-09,561.7325951557099,17.795063437139536,0.13439892858302685,0.00031954775623074615,0.5979441284448982,-62074571.014852285,4.875911807720126e-09,315.4809895833324,12.979641544117344,0.17620959170421066,0.00042462446835351793,0.774569199630971,-62074571.014852285,6.479255193382537e-09,473.69339484813514,16.139438677431823,0.14464741566141465,0.00034878940034449823,0.6609547550614138,-62074571.014852285,5.322103887092563e-09,kurang subur
jenis_tanah/kurang subur\pasir-067.jpg,321.46035539215745,13.205637254901573,0.1722202512077596,0.00041513715052503844,0.7724593570914666,-61920472.34667847,6.334490211868873e-09,567.4971318723566,17.889965397923895,0.13387560472590207,0.0003187587774553927,0.5981718483964005,-61920472.34667847,4.863872947012218e-09,318.78155637254974,13.046354166666335,0.1756733377243553,0.00042386909669658304,0.7746461413313074,-61920472.34667847,6.467729136605576e-09,478.7860361399466,16.22769703960014,0.14404406006983367,0.00034844564115685554,0.6609827047260901,-61920472.34667847,5.316858538160027e-09,kurang subur
jenis_tanah/kurang subur\pasir-068.jpg,334.03544730392224,13.291636029411537,0.17712766929577642,0.0005740063119878772,0.7699234727098352,-60458087.00386724,8.758641235166584e-09,493.5916032295271,16.236955017301018,0.14931649752948098,0.0004815328325056418,0.659472527991442,-60458087.00386724,7.3476079178717316e-09,324.8378216911778,12.997594975489937,0.18100441378186624,0.0005920818465253748,0.7764789733825119,-60458087.00386724,9.034452003866193e-09,580.1468050749696,17.882691272587433,0.1373162363145063,0.00044097989106310365,0.5997397699892318,-60458087.00386724,6.7288191385361275e-09,kurang subur
jenis_tanah/kurang subur\pasir-069.jpg,334.21279105392364,13.29943321078403,0.17644926604170671,0.000573535700662005,0.7698960789232359,-60458785.65131706,8.751460276214676e-09,580.1764705882354,17.882583621683917,0.13715228907390037,0.00044065114990670637,0.5998811929140215,-60458785.65131706,6.723802946574499e-09,324.82711397058864,12.997273284313465,0.18105712347228947,0.0005909566501615966,0.7765886328324891,-60458785.65131706,9.017282869897408e-09,493.91204921184124,16.249150326797434,0.14831515598613504,0.00048113183924616577,0.6593891428735644,-60458785.65131706,7.3414892463099024e-09,kurang subur
jenis_tanah/kurang subur\pasir-070.jpg,334.1751991421553,13.294316789215463,0.17695094385684518,0.0005730859741070142,0.7698334666160944,-60456857.11898337,8.744597993576267e-09,580.2735563244893,17.882229911572548,0.13777599181904276,0.00044086636893715355,0.5996515666083404,-60456857.11898337,6.727086928362328e-09,324.85651041666534,12.996522671568348,0.18109043215674436,0.0005901813323751681,0.7764687338614286,-60456857.11898337,9.005452459337893e-09,493.7235217224163,16.24621299500194,0.14769983773487863,0.00048112746391422814,0.6593807631834585,-60456857.11898337,7.341422484042788e-09,kurang subur
jenis_tanah/kurang subur\pasir-071.jpg,329.14192708333155,13.343765318627103,0.17106095307679414,0.00041518290929269994,0.8007004218786559,-59652662.30442398,6.3351884352523795e-09,494.99168012303056,16.463144944252168,0.1428203484968279,0.00034502602361703667,0.7001224306479863,-59652662.30442398,5.264679315445506e-09,328.834267769609,13.243918504901599,0.17265379437516148,0.00042263795118614234,0.8009026578097233,-59652662.30442398,6.448943346956518e-09,580.7878354479053,18.049473279507882,0.13249309570167095,0.00031703123085330355,0.6480913478185234,-59652662.30442398,4.837512677815301e-09,kurang subur
jenis_tanah/kurang subur\pasir-072.jpg,325.66537990196036,13.272395833333057,0.1717742466254211,0.00041495047821901433,0.8007293397702632,-59248868.774139225,6.33164181852744e-09,574.5729950019231,17.96242983467894,0.13267240623948956,0.0003173027379378676,0.6481907915273117,-59248868.774139225,4.841655547147638e-09,325.3944087009798,13.1814491421565,0.1721828943724056,0.0004221276822616302,0.8009132283402871,-59248868.774139225,6.4411572610722386e-09,489.73896193771617,16.379146482122206,0.14387360592880877,0.0003448932263801179,0.7001798469491324,-59248868.774139225,5.26265299041928e-09,kurang subur
jenis_tanah/kurang subur\pasir-073.jpg,332.7219975490212,13.415655637254552,0.17126183413243315,0.0004154391583916042,0.8007934707445374,-60031559.48673111,6.339098486200016e-09,586.9027758554392,18.147128027681607,0.13243426128959163,0.00031759671294319267,0.6483775885600126,-60031559.48673111,4.8461412497435405e-09,332.2975183823523,13.322487745097751,0.17181473312850634,0.00042178179291017885,0.801060419452655,-60031559.48673111,6.435879408419477e-09,500.3122645136505,16.55810841983856,0.14271756040960043,0.00034514876941572025,0.7003010141971513,-60031559.48673111,5.266552267695927e-09,kurang subur
jenis_tanah/kurang subur\pasir-074.jpg,315.26459865196136,13.043765318627168,0.17687434333280774,0.0005202681538876273,0.7843164103894463,-59888150.7099802,7.938662016107594e-09,482.6682045367181,16.226282199154234,0.14648631470318146,0.00043031176752915406,0.6693154197000379,-59888150.7099802,6.566036491838899e-09,317.9380974264705,12.951363357842862,0.17868351568205584,0.0005291534505959246,0.782570035725486,-59888150.7099802,8.074240884337228e-09,555.2730642060741,17.629850057670193,0.13647602423837,0.00039759646461354214,0.619563122843774,-59888150.7099802,6.066840585533785e-09,kurang subur
